ID,County,City,State,ZIP Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Electric Utility,Expected Price ($1k)
EV21559,Clark,VANCOUVER,WA,98660,2017,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),28
EV31967,Whatcom,BELLINGHAM,WA,98226,2015,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,82,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,9.035
EV4560,King,SEATTLE,WA,98104,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),21
EV32903,Franklin,PASCO,WA,99301,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF FRANKLIN COUNTY,50
EV33437,Kitsap,KINGSTON,WA,98346,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,PUGET SOUND ENERGY INC,63.4
EV49637,Kitsap,BAINBRIDGE ISLAND,WA,98110,2020,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,PUGET SOUND ENERGY INC,37.413
EV75635,Benton,KENNEWICK,WA,99337,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,33.9
EV12923,Douglas,EAST WENATCHEE,WA,98802,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,PUD NO 1 OF DOUGLAS COUNTY,25
EV44069,Skagit,ANACORTES,WA,98221,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC,57
EV52147,King,SEATTLE,WA,98177,2018,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),42
EV57459,Clark,VANCOUVER,WA,98684,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),20.004
EV79828,King,SEATTLE,WA,98116,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),50
EV86847,King,SEATTLE,WA,98108,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),57
EV52096,King,SEATTLE,WA,98103,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),54
EV44771,Clark,VANCOUVER,WA,98664,2017,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),27
EV73790,Kitsap,BAINBRIDGE ISLAND,WA,98110,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,PUGET SOUND ENERGY INC,25
EV62135,King,SEATTLE,WA,98115,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),57
EV88003,Thurston,TUMWATER,WA,98512,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,PUGET SOUND ENERGY INC,21.998
EV52110,King,AUBURN,WA,98092,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),57
EV72971,King,SEATTLE,WA,98146,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),20
EV9624,King,SNOQUALMIE,WA,98065,2017,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,CITY OF TACOMA - (WA)||TANNER ELECTRIC COOP,36.98
EV66825,King,BELLEVUE,WA,98004,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),69
EV88245,King,SEATTLE,WA,98106,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),20
EV74294,King,SEATTLE,WA,98107,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),69
EV30552,King,WOODINVILLE,WA,98072,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),72
EV77472,Snohomish,STANWOOD,WA,98292,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,57
EV10618,Spokane,LIBERTY LAKE,WA,99019,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,16
EV50329,King,SEATTLE,WA,98109,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),65
EV52153,King,RENTON,WA,98055,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),57
EV3809,King,SEATTLE,WA,98115,2021,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),43
EV528,King,SEATTLE,WA,98112,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),57
EV27697,King,RENTON,WA,98057,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),69
EV24932,King,SEATTLE,WA,98125,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),62
EV10171,King,ISSAQUAH,WA,98027,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),59.979
EV46163,Clark,VANCOUVER,WA,98665,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),40
EV45649,Snohomish,BRIER,WA,98036,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,PUGET SOUND ENERGY INC,18
EV21574,Snohomish,EDMONDS,WA,98020,2015,SMART,FORTWO ELECTRIC DRIVE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,68,PUGET SOUND ENERGY INC,11.75
EV37267,Snohomish,BOTHELL,WA,98012,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,PUGET SOUND ENERGY INC,50
EV15697,Pierce,TACOMA,WA,98406,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,33.9
EV26897,Kitsap,BREMERTON,WA,98337,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,PUGET SOUND ENERGY INC,33
EV55426,King,SEATTLE,WA,98122,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),72
EV11832,King,SAMMAMISH,WA,98075,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),69
EV12041,Adams,OTHELLO,WA,99344,2013,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,"BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||BIG BEND ELECTRIC COOP, INC",14.5
EV82818,King,REDMOND,WA,98052,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),57
EV26211,Snohomish,SNOHOMISH,WA,98290,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,PUGET SOUND ENERGY INC,50
EV7573,Kitsap,BAINBRIDGE ISLAND,WA,98110,2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,PUGET SOUND ENERGY INC,85
EV48979,Skagit,ANACORTES,WA,98221,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,PUGET SOUND ENERGY INC,50
EV15691,Island,GREENBANK,WA,98253,2013,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,PUGET SOUND ENERGY INC,13.3
EV87194,King,BELLEVUE,WA,98004,2018,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),80
EV15833,King,WOODINVILLE,WA,98077,2016,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),13.115
EV68333,King,KENT,WA,98030,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),102
EV18701,King,SEATTLE,WA,98117,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),40
EV42493,San Juan,EASTSOUND,WA,98245,2014,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,16
EV71168,Kitsap,INDIANOLA,WA,98342,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,PUGET SOUND ENERGY INC,70
EV78553,Skagit,MOUNT VERNON,WA,98273,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC,57
EV74682,King,SEATTLE,WA,98109,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),72
EV90449,King,SAMMAMISH,WA,98075,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),60
EV72582,Snohomish,MUKILTEO,WA,98275,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,PUGET SOUND ENERGY INC,60
EV30340,King,SEATTLE,WA,98199,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),65
EV47428,King,SAMMAMISH,WA,98029,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),57
EV66848,King,SEATTLE,WA,98133,2019,KIA,NIRO ELECTRIC,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),22.3
EV70825,King,KENT,WA,98032,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),15
EV51389,Clark,VANCOUVER,WA,98686,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),20
EV90210,King,ISSAQUAH,WA,98029,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),65
EV75993,Snohomish,EVERETT,WA,98203,2018,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,PUGET SOUND ENERGY INC,19
EV62598,King,ISSAQUAH,WA,98027,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),27
EV78659,King,SEATTLE,WA,98115,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),15
EV50269,King,ISSAQUAH,WA,98027,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),50
EV76343,King,SEATTLE,WA,98103,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),25
EV41519,King,BELLEVUE,WA,98006,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),65
EV25858,Clark,BATTLE GROUND,WA,98604,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),17
EV42503,Whatcom,BELLINGHAM,WA,98226,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,41.78
EV85937,King,SEATTLE,WA,98118,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),20
EV60900,Snohomish,LAKE STEVENS,WA,98258,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,PUGET SOUND ENERGY INC,54
EV10634,San Juan,OLGA,WA,98279,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,22.857
EV83222,King,KENMORE,WA,98028,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),69
EV52706,King,BELLEVUE,WA,98007,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),40
EV35423,King,SEATTLE,WA,98103,2018,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),39
EV83859,Spokane,SPOKANE VALLEY,WA,99037,2014,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,16.5
EV24664,Chelan,MALAGA,WA,98828,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,PUD NO 1 OF CHELAN COUNTY,41.78
EV68263,King,MERCER ISLAND,WA,98040,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),62
EV42188,Snohomish,BRIER,WA,98036,2014,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,PUGET SOUND ENERGY INC,16
EV32048,Benton,RICHLAND,WA,99352,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),72
EV32995,King,REDMOND,WA,98053,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),30
EV19441,King,ISSAQUAH,WA,98027,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),65
EV61792,Whatcom,BELLINGHAM,WA,98229,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,29.49
EV6132,King,SEATTLE,WA,98101,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),65
EV3004,Clark,VANCOUVER,WA,98685,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),40
EV86522,King,SEATTLE,WA,98168,2018,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),21.3
EV23837,Thurston,OLYMPIA,WA,98501,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,PUGET SOUND ENERGY INC,62
EV25379,King,BURIEN,WA,98148,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),31.5
EV63903,King,BOTHELL,WA,98011,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),50
EV86612,King,KIRKLAND,WA,98034,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),70
EV42,Kittitas,CLE ELUM,WA,98922,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,PUGET SOUND ENERGY INC,20
EV73494,Kitsap,PORT ORCHARD,WA,98367,2013,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,PUGET SOUND ENERGY INC,13.3
EV1751,Clark,VANCOUVER,WA,98686,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),41.78
EV80541,Pierce,FOX ISLAND,WA,98333,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,69
EV50718,Spokane,SPOKANE,WA,99224,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,18.374
EV46061,King,SEATTLE,WA,98105,2015,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,15,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),57
EV56014,Island,CAMANO ISLAND,WA,98282,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,57
EV853,Jefferson,PORT TOWNSEND,WA,98368,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,35
EV51110,Yakima,SELAH,WA,98942,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,,69
EV26362,Thurston,OLYMPIA,WA,98516,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,PUGET SOUND ENERGY INC,40
EV64599,Snohomish,STANWOOD,WA,98292,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,50
EV32017,Clark,VANCOUVER,WA,98661,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),24.283
EV32411,Thurston,YELM,WA,98597,2018,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,PUGET SOUND ENERGY INC,19
EV36188,Clark,VANCOUVER,WA,98683,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),24.283
EV38062,Kitsap,BREMERTON,WA,98312,2015,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,82,PUGET SOUND ENERGY INC,9.035
EV33159,King,SEATTLE,WA,98109,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),90
EV57786,Thurston,TUMWATER,WA,98501,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,PUGET SOUND ENERGY INC,41.78
EV77449,Kitsap,BAINBRIDGE ISLAND,WA,98110,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,PUGET SOUND ENERGY INC,65
EV32232,Thurston,TENINO,WA,98589,2019,KIA,NIRO PLUG-IN HYBRID,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,PUGET SOUND ENERGY INC,22
EV85453,King,SAMMAMISH,WA,98075,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),57
EV81047,San Juan,FRIDAY HARBOR,WA,98250,2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,85
EV62303,Island,COUPEVILLE,WA,98239,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,PUGET SOUND ENERGY INC,17
EV67758,King,SHORELINE,WA,98133,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),65
EV63958,King,BELLEVUE,WA,98004,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),69
EV18402,King,SEATTLE,WA,98133,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),20.004
EV8422,Snohomish,MOUNTLAKE TERRACE,WA,98043,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,PUGET SOUND ENERGY INC,19
EV45817,King,WOODINVILLE,WA,98077,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),40
EV74251,Snohomish,MUKILTEO,WA,98275,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,PUGET SOUND ENERGY INC,25
EV52897,Snohomish,MILL CREEK,WA,98012,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,PUGET SOUND ENERGY INC,24.283
EV82455,Whatcom,BELLINGHAM,WA,98226,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,20
EV5178,Pierce,LAKEWOOD,WA,98499,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,65
EV83949,King,SEATTLE,WA,98107,2020,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,126,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),42
