ID,County,City,State,ZIP Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Electric Utility,Expected Price ($1k)
EV20196,King,SEATTLE,WA,98119,2020,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),40.9
EV29664,King,SEATTLE,WA,98136,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),72
EV61857,King,SEATTLE,WA,98115,2016,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),45
EV9385,Kittitas,CLE ELUM,WA,98922,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC,57
EV75615,King,SEATTLE,WA,98103,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),72
EV46943,Clark,VANCOUVER,WA,98664,2016,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,82,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),13.9
EV31722,Clark,VANCOUVER,WA,98684,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),16
EV33074,Thurston,OLYMPIA,WA,98501,2019,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,PUGET SOUND ENERGY INC,34.5
EV78808,King,SEATTLE,WA,98136,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),54
EV82271,Pierce,GRAHAM,WA,98338,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,18
EV59498,Whatcom,BELLINGHAM,WA,98226,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,15
EV77668,King,KENT,WA,98030,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),50
EV2748,Pierce,TACOMA,WA,98404,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,21
EV18973,Pierce,LAKEWOOD,WA,98499,2012,MITSUBISHI,I-MIEV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,62,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,11.9
EV17455,King,SEATTLE,WA,98199,2017,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),25
EV15630,King,SEATTLE,WA,98115,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),69
EV66062,King,DUVALL,WA,98019,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),38
EV16763,Spokane,SPOKANE,WA,99223,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,72
EV71765,Spokane,SPOKANE,WA,99203,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,MODERN ELECTRIC WATER COMPANY,72
EV51609,King,SEATTLE,WA,98125,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),25
EV32387,King,SEATTLE,WA,98108,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),72
EV36112,Snohomish,SNOHOMISH,WA,98296,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC,57
EV18272,King,WOODINVILLE,WA,98072,2020,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),37.413
EV85445,King,SEATTLE,WA,98115,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),57
EV32744,King,LAKE FOREST PARK,WA,98155,2014,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),16
EV30812,King,AUBURN,WA,98092,2016,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),32
EV44006,Snohomish,MILL CREEK,WA,98012,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,PUGET SOUND ENERGY INC,69
EV42373,Thurston,TUMWATER,WA,98501,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,PUGET SOUND ENERGY INC,50
EV86336,King,BELLEVUE,WA,98006,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),60
EV77214,Pierce,TACOMA,WA,98406,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,21
EV18832,King,BELLEVUE,WA,98004,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),65
EV32837,Pierce,SPANAWAY,WA,98387,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,69
EV11943,King,SHORELINE,WA,98177,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),30
EV14310,King,SHORELINE,WA,98155,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),69
EV10338,Island,CLINTON,WA,98236,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,PUGET SOUND ENERGY INC,19
EV63278,King,SEATTLE,WA,98106,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),62
EV56928,King,REDMOND,WA,98052,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),19
EV6903,King,SEATTLE,WA,98109,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),62
EV78727,King,FALL CITY,WA,98024,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),72
EV68940,King,SEATTLE,WA,98118,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),41.78
EV12025,Skagit,ANACORTES,WA,98221,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,PUGET SOUND ENERGY INC,18.374
EV40970,King,SNOQUALMIE,WA,98065,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),50
EV10124,King,BELLEVUE,WA,98007,2020,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),30.8
EV55408,King,MERCER ISLAND,WA,98040,2016,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),30.152
EV1567,Pierce,TACOMA,WA,98402,2019,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,26
EV23838,King,SEATTLE,WA,98118,2017,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),45.7
EV63530,Pierce,TACOMA,WA,98445,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,17
EV1284,King,SEATTLE,WA,98105,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),72
EV31663,King,KIRKLAND,WA,98033,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),72
EV58623,King,DUVALL,WA,98019,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),16
EV45221,King,SAMMAMISH,WA,98074,2018,MERCEDES-BENZ,C-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,8,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),29
EV4793,Snohomish,STANWOOD,WA,98292,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,PUGET SOUND ENERGY INC,72
EV2987,Spokane,SPOKANE VALLEY,WA,99016,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,24.283
EV31522,King,REDMOND,WA,98052,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),72
EV20362,King,WOODINVILLE,WA,98072,2016,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),30.152
EV26406,King,SEATTLE,WA,98112,2021,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),36.6
EV40463,King,CLYDE HILL,WA,98004,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),69
EV17731,King,SEATTLE,WA,98144,2013,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),14.5
EV5377,Skagit,ANACORTES,WA,98221,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,PUGET SOUND ENERGY INC,30
EV25614,Pierce,TACOMA,WA,98444,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,25
EV35324,King,MERCER ISLAND,WA,98040,2016,MERCEDES-BENZ,S-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),52.6
EV72537,King,KIRKLAND,WA,98033,2016,HYUNDAI,SONATA PLUG-IN HYBRID,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,27,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),16.365
EV51017,King,SEATTLE,WA,98103,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),17
EV21986,King,SEATTLE,WA,98115,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),50
EV26889,Mason,SHELTON,WA,98584,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 1 OF MASON COUNTY,70
EV73411,Clark,VANCOUVER,WA,98662,2016,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),38
EV57732,King,WOODINVILLE,WA,98072,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),69
EV8022,King,SEATTLE,WA,98109,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),62
EV87388,Kittitas,ELLENSBURG,WA,98926,2019,SUBARU,CROSSTREK HYBRID AWD,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,BONNEVILLE POWER ADMINISTRATION||CITY OF ELLENSBURG - (WA),26.22
EV11225,King,MERCER ISLAND,WA,98040,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),20.004
EV49505,King,BELLEVUE,WA,98005,2016,MERCEDES-BENZ,B-CLASS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),42
EV58900,King,SEATTLE,WA,98105,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),69
EV61152,King,BELLEVUE,WA,98006,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),72
EV48405,King,SEATTLE,WA,98107,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),90
EV50129,San Juan,FRIDAY HARBOR,WA,98250,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,41.78
EV58583,King,SAMMAMISH,WA,98075,2014,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),15
EV67366,Kitsap,PORT ORCHARD,WA,98366,2017,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,PUGET SOUND ENERGY INC,18.058
EV53986,Pierce,BONNEY LAKE,WA,98391,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),69
EV45994,,APO,AE,9751,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,,69
EV52576,King,SAMMAMISH,WA,98075,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),72
EV85950,King,BELLEVUE,WA,98005,2013,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),7
EV17721,King,SAMMAMISH,WA,98074,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),69
EV37469,King,SEATTLE,WA,98115,2021,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),43
EV88538,King,RENTON,WA,98057,2021,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),36.6
EV32220,King,BELLEVUE,WA,98004,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),70
EV1977,King,SAMMAMISH,WA,98029,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),69
EV54170,Skagit,SEDRO WOOLLEY,WA,98284,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,PUGET SOUND ENERGY INC,20.004
EV48337,Pierce,TACOMA,WA,98433,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),16
EV43366,Pierce,GIG HARBOR,WA,98332,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,57
EV79029,Snohomish,LAKE STEVENS,WA,98258,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,PUGET SOUND ENERGY INC,65
EV33095,Pierce,BONNEY LAKE,WA,98391,2016,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),19
EV36150,King,SEATTLE,WA,98125,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),54
EV51334,King,REDMOND,WA,98052,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),69
EV15032,King,KIRKLAND,WA,98033,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),90
EV56583,Clallam,PORT ANGELES,WA,98362,2014,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,BONNEVILLE POWER ADMINISTRATION||CITY OF PORT ANGELES - (WA),15
EV32562,Thurston,OLYMPIA,WA,98502,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,PUGET SOUND ENERGY INC,16
EV14365,King,SEATTLE,WA,98117,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),31.5
EV21120,King,KIRKLAND,WA,98033,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),69
EV19949,King,SAMMAMISH,WA,98075,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),60
EV55141,King,SEATAC,WA,98188,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),41.78
EV28314,King,SEATTLE,WA,98103,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),40
EV53822,Spokane,SPOKANE,WA,99218,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,25
EV81277,Mason,BELFAIR,WA,98528,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,20
EV50407,King,SAMMAMISH,WA,98075,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),50
EV68642,Pierce,EDGEWOOD,WA,98372,2019,KIA,OPTIMA PLUG-IN HYBRID,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),22
EV15538,Pierce,GRAHAM,WA,98338,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),60
EV27,King,KIRKLAND,WA,98033,2017,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),27
EV24473,Walla Walla,WALLA WALLA,WA,99362,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,,69
EV86372,King,RENTON,WA,98055,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),16
EV75684,Pierce,PUYALLUP,WA,98375,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||ELMHURST MUTUAL POWER & LIGHT CO|PENINSULA LIGHT COMPANY,16
EV4117,Snohomish,BOTHELL,WA,98021,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,PUGET SOUND ENERGY INC,72
EV21822,Thurston,OLYMPIA,WA,98513,2019,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,PUGET SOUND ENERGY INC,20.9
EV16811,King,SEATTLE,WA,98105,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),59.979
EV68502,King,SEATTLE,WA,98115,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),24.283
EV64612,King,WOODINVILLE,WA,98077,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),57
EV80621,Kitsap,PORT ORCHARD,WA,98367,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,PUGET SOUND ENERGY INC,31.5
EV77517,King,SEATTLE,WA,98125,2015,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),10.042
EV1250,King,SEATTLE,WA,98116,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),69
EV62420,Pierce,GIG HARBOR,WA,98332,2020,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,40
EV85882,Clark,VANCOUVER,WA,98682,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),57
EV1099,Clark,VANCOUVER,WA,98683,2016,HYUNDAI,SONATA PLUG-IN HYBRID,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,27,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),16.365
EV73075,King,SEATTLE,WA,98199,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),17
EV16724,King,SAMMAMISH,WA,98074,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),62
